customer_id,customer_name,age,gender,location,segment
2577,Customer_2577,56,Female,Delhi,New
2578,Customer_2578,26,Male,Mumbai,Regular
2579,Customer_2579,43,Male,Delhi,Loyal
2580,Customer_2580,33,Male,Delhi,Loyal
2581,Customer_2581,22,Male,Chennai,High-Value
2582,Customer_2582,27,Male,Mumbai,New
2583,Customer_2583,20,Female,Pune,New
2584,Customer_2584,30,Female,Delhi,New
2585,Customer_2585,47,Male,Delhi,High-Value
2586,Customer_2586,23,Male,Hyderabad,High-Value
2587,Customer_2587,34,Male,Delhi,Loyal
2588,Customer_2588,36,Female,Delhi,Regular
2589,Customer_2589,59,Female,Chennai,Regular
2590,Customer_2590,52,Male,Mumbai,Regular
2591,Customer_2591,43,Female,Bangalore,Loyal
2592,Customer_2592,22,Female,Mumbai,Regular
2593,Customer_2593,46,Male,Hyderabad,High-Value
2594,Customer_2594,54,Male,Mumbai,High-Value
2595,Customer_2595,37,Female,Delhi,New
2596,Customer_2596,38,Female,Hyderabad,Regular
2597,Customer_2597,27,Female,Mumbai,High-Value
2598,Customer_2598,22,Male,Hyderabad,New
2599,Customer_2599,53,Male,Bangalore,Regular
2600,Customer_2600,23,Male,Mumbai,Regular
2601,Customer_2601,43,Female,Pune,High-Value
2602,Customer_2602,21,Female,Delhi,New
2603,Customer_2603,56,Male,Hyderabad,New
2604,Customer_2604,56,Female,Pune,High-Value
2605,Customer_2605,52,Male,Pune,High-Value
2606,Customer_2606,18,Female,Chennai,High-Value
2607,Customer_2607,41,Male,Hyderabad,Regular
2608,Customer_2608,53,Female,Pune,High-Value
2609,Customer_2609,23,Female,Chennai,High-Value
2610,Customer_2610,58,Male,Pune,Loyal
2611,Customer_2611,48,Male,Delhi,High-Value
2612,Customer_2612,37,Male,Bangalore,High-Value
2613,Customer_2613,41,Male,Chennai,Regular
2614,Customer_2614,42,Male,Bangalore,New
2615,Customer_2615,53,Female,Hyderabad,Regular
2616,Customer_2616,38,Male,Delhi,Loyal
2617,Customer_2617,47,Male,Chennai,High-Value
2618,Customer_2618,41,Male,Hyderabad,High-Value
2619,Customer_2619,59,Male,Pune,High-Value
2620,Customer_2620,47,Male,Mumbai,High-Value
2621,Customer_2621,39,Female,Hyderabad,High-Value
2622,Customer_2622,45,Male,Bangalore,High-Value
2623,Customer_2623,24,Male,Delhi,Loyal
2624,Customer_2624,52,Male,Delhi,High-Value
2625,Customer_2625,45,Female,Hyderabad,High-Value
2626,Customer_2626,31,Female,Pune,High-Value
2627,Customer_2627,27,Male,Mumbai,Loyal
2628,Customer_2628,33,Male,Bangalore,High-Value
2629,Customer_2629,33,Female,Hyderabad,Loyal
2630,Customer_2630,48,Female,Hyderabad,Regular
2631,Customer_2631,59,Female,Delhi,High-Value
2632,Customer_2632,42,Male,Bangalore,New
2633,Customer_2633,30,Male,Mumbai,Loyal
2634,Customer_2634,23,Female,Delhi,Regular
2635,Customer_2635,26,Male,Hyderabad,Loyal
2636,Customer_2636,53,Female,Delhi,Loyal
2637,Customer_2637,37,Female,Delhi,Regular
2638,Customer_2638,35,Female,Chennai,High-Value
2639,Customer_2639,38,Male,Delhi,High-Value
2640,Customer_2640,21,Female,Pune,Loyal
2641,Customer_2641,50,Female,Delhi,Regular
2642,Customer_2642,44,Male,Pune,High-Value
2643,Customer_2643,24,Female,Bangalore,Loyal
2644,Customer_2644,23,Male,Delhi,New
2645,Customer_2645,32,Female,Mumbai,Regular
2646,Customer_2646,35,Male,Pune,New
2647,Customer_2647,49,Female,Pune,New
2648,Customer_2648,28,Female,Hyderabad,Loyal
2649,Customer_2649,37,Female,Bangalore,Regular
2650,Customer_2650,41,Female,Delhi,High-Value
2651,Customer_2651,32,Female,Mumbai,High-Value
2652,Customer_2652,24,Male,Hyderabad,Loyal
2653,Customer_2653,38,Male,Bangalore,High-Value
2654,Customer_2654,59,Female,Pune,High-Value
2655,Customer_2655,43,Female,Mumbai,New
2656,Customer_2656,31,Female,Delhi,New
2657,Customer_2657,54,Male,Chennai,Regular
2658,Customer_2658,38,Male,Chennai,New
2659,Customer_2659,35,Female,Bangalore,High-Value
2660,Customer_2660,22,Male,Mumbai,Regular
2661,Customer_2661,20,Female,Hyderabad,Regular
2662,Customer_2662,40,Female,Mumbai,Loyal
2663,Customer_2663,43,Female,Pune,New
2664,Customer_2664,54,Male,Chennai,Regular
2665,Customer_2665,41,Female,Bangalore,High-Value
2666,Customer_2666,36,Female,Delhi,Regular
2667,Customer_2667,42,Female,Mumbai,Regular
2668,Customer_2668,38,Male,Chennai,Loyal
2669,Customer_2669,29,Male,Hyderabad,High-Value
2670,Customer_2670,58,Male,Bangalore,High-Value
2671,Customer_2671,50,Female,Delhi,New
2672,Customer_2672,21,Male,Mumbai,High-Value
2673,Customer_2673,59,Female,Hyderabad,Regular
2674,Customer_2674,24,Male,Delhi,High-Value
2675,Customer_2675,39,Female,Pune,High-Value
2676,Customer_2676,50,Male,Chennai,Regular
2677,Customer_2677,34,Female,Pune,Loyal
2678,Customer_2678,41,Male,Chennai,New
2679,Customer_2679,51,Male,Hyderabad,New
2680,Customer_2680,45,Male,Pune,Loyal
2681,Customer_2681,58,Female,Chennai,Regular
2682,Customer_2682,56,Male,Bangalore,New
2683,Customer_2683,39,Male,Hyderabad,Loyal
2684,Customer_2684,34,Male,Chennai,Loyal
2685,Customer_2685,51,Male,Mumbai,Loyal
2686,Customer_2686,23,Female,Chennai,New
2687,Customer_2687,23,Male,Pune,New
2688,Customer_2688,51,Female,Bangalore,New
2689,Customer_2689,18,Female,Delhi,New
2690,Customer_2690,27,Female,Delhi,High-Value
2691,Customer_2691,38,Female,Chennai,Loyal
2692,Customer_2692,22,Male,Delhi,High-Value
2693,Customer_2693,19,Female,Chennai,Loyal
2694,Customer_2694,39,Female,Bangalore,New
2695,Customer_2695,19,Female,Delhi,New
2696,Customer_2696,27,Female,Pune,High-Value
2697,Customer_2697,51,Male,Pune,Regular
2698,Customer_2698,33,Male,Mumbai,New
2699,Customer_2699,56,Female,Chennai,Regular
2700,Customer_2700,39,Female,Delhi,Loyal
2701,Customer_2701,29,Female,Pune,High-Value
2702,Customer_2702,41,Male,Bangalore,Regular
2703,Customer_2703,57,Male,Bangalore,Regular
2704,Customer_2704,55,Male,Mumbai,New
2705,Customer_2705,27,Male,Bangalore,Regular
2706,Customer_2706,52,Male,Bangalore,Regular
2707,Customer_2707,49,Female,Delhi,Loyal
2708,Customer_2708,24,Male,Chennai,High-Value
2709,Customer_2709,38,Male,Hyderabad,New
2710,Customer_2710,37,Female,Bangalore,New
2711,Customer_2711,43,Male,Bangalore,Regular
2712,Customer_2712,21,Male,Hyderabad,Loyal
2713,Customer_2713,39,Male,Bangalore,Regular
2714,Customer_2714,32,Female,Delhi,Regular
2715,Customer_2715,57,Male,Delhi,New
2716,Customer_2716,38,Female,Hyderabad,Regular
2717,Customer_2717,32,Female,Pune,Regular
2718,Customer_2718,39,Male,Bangalore,Loyal
2719,Customer_2719,45,Male,Pune,New
2720,Customer_2720,31,Male,Bangalore,High-Value
2721,Customer_2721,44,Male,Chennai,Loyal
2722,Customer_2722,58,Female,Bangalore,Loyal
2723,Customer_2723,57,Male,Delhi,Loyal
2724,Customer_2724,45,Female,Mumbai,New
2725,Customer_2725,43,Female,Mumbai,Regular
2726,Customer_2726,19,Female,Mumbai,High-Value
2727,Customer_2727,42,Female,Mumbai,New
2728,Customer_2728,20,Female,Pune,Regular
2729,Customer_2729,25,Male,Pune,Loyal
2730,Customer_2730,50,Female,Bangalore,New
2731,Customer_2731,59,Female,Pune,Regular
2732,Customer_2732,52,Male,Bangalore,High-Value
2733,Customer_2733,23,Male,Chennai,High-Value
2734,Customer_2734,56,Female,Bangalore,Regular
2735,Customer_2735,40,Female,Mumbai,New
2736,Customer_2736,42,Male,Hyderabad,Loyal
2737,Customer_2737,36,Female,Hyderabad,Regular
2738,Customer_2738,22,Male,Delhi,Loyal
2739,Customer_2739,28,Male,Delhi,High-Value
2740,Customer_2740,29,Female,Bangalore,Regular
2741,Customer_2741,27,Male,Hyderabad,High-Value
2742,Customer_2742,25,Female,Mumbai,Loyal
2743,Customer_2743,41,Female,Pune,Loyal
2744,Customer_2744,45,Female,Mumbai,Regular
2745,Customer_2745,58,Male,Mumbai,Regular
2746,Customer_2746,53,Female,Bangalore,Regular
2747,Customer_2747,54,Male,Bangalore,High-Value
2748,Customer_2748,38,Female,Chennai,Loyal
2749,Customer_2749,25,Female,Mumbai,Loyal
2750,Customer_2750,26,Male,Mumbai,High-Value
2751,Customer_2751,32,Female,Bangalore,Regular
2752,Customer_2752,57,Female,Bangalore,New
2753,Customer_2753,35,Male,Chennai,Regular
2754,Customer_2754,59,Male,Chennai,New
2755,Customer_2755,37,Male,Delhi,New
2756,Customer_2756,23,Female,Hyderabad,High-Value
2757,Customer_2757,29,Male,Mumbai,Loyal
2758,Customer_2758,19,Male,Mumbai,Loyal
2759,Customer_2759,24,Female,Chennai,Loyal
2760,Customer_2760,33,Male,Chennai,Loyal
2761,Customer_2761,20,Female,Delhi,High-Value
2762,Customer_2762,20,Female,Hyderabad,New
2763,Customer_2763,44,Male,Delhi,Loyal
2764,Customer_2764,57,Female,Hyderabad,New
2765,Customer_2765,55,Male,Pune,High-Value
2766,Customer_2766,50,Male,Mumbai,Regular
2767,Customer_2767,45,Male,Delhi,High-Value
2768,Customer_2768,18,Male,Chennai,Loyal
2769,Customer_2769,25,Female,Delhi,Regular
2770,Customer_2770,54,Female,Pune,High-Value
2771,Customer_2771,49,Male,Delhi,High-Value
2772,Customer_2772,54,Male,Mumbai,New
2773,Customer_2773,21,Female,Pune,High-Value
2774,Customer_2774,47,Male,Chennai,Regular
2775,Customer_2775,23,Female,Chennai,High-Value
2776,Customer_2776,36,Male,Bangalore,Loyal
2777,Customer_2777,49,Female,Pune,New
2778,Customer_2778,26,Female,Bangalore,Regular
2779,Customer_2779,29,Female,Bangalore,Regular
2780,Customer_2780,28,Male,Mumbai,High-Value
2781,Customer_2781,33,Male,Delhi,Loyal
2782,Customer_2782,18,Male,Chennai,New
2783,Customer_2783,38,Male,Chennai,Regular
2784,Customer_2784,47,Male,Delhi,New
2785,Customer_2785,30,Female,Chennai,High-Value
2786,Customer_2786,51,Female,Delhi,Loyal
2787,Customer_2787,21,Female,Pune,High-Value
2788,Customer_2788,45,Female,Mumbai,New
2789,Customer_2789,55,Female,Mumbai,High-Value
2790,Customer_2790,48,Female,Mumbai,New
2791,Customer_2791,44,Female,Delhi,Regular
2792,Customer_2792,22,Male,Delhi,Regular
2793,Customer_2793,42,Female,Hyderabad,High-Value
2794,Customer_2794,20,Male,Chennai,Regular
2795,Customer_2795,50,Female,Chennai,New
2796,Customer_2796,21,Female,Hyderabad,Regular
2797,Customer_2797,42,Male,Hyderabad,Loyal
2798,Customer_2798,37,Female,Mumbai,Loyal
2799,Customer_2799,51,Male,Hyderabad,High-Value
2800,Customer_2800,43,Female,Delhi,High-Value
2801,Customer_2801,22,Male,Bangalore,High-Value
2802,Customer_2802,52,Female,Delhi,High-Value
2803,Customer_2803,45,Male,Hyderabad,New
2804,Customer_2804,46,Male,Chennai,New
2805,Customer_2805,26,Female,Delhi,Loyal
2806,Customer_2806,55,Female,Chennai,New
2807,Customer_2807,23,Male,Delhi,Regular
2808,Customer_2808,36,Female,Chennai,Loyal
2809,Customer_2809,28,Male,Pune,High-Value
2810,Customer_2810,19,Female,Delhi,High-Value
2811,Customer_2811,26,Male,Chennai,New
2812,Customer_2812,38,Female,Bangalore,Loyal
2813,Customer_2813,41,Male,Mumbai,New
2814,Customer_2814,51,Female,Delhi,New
2815,Customer_2815,39,Male,Bangalore,New
2816,Customer_2816,20,Male,Mumbai,Loyal
2817,Customer_2817,29,Female,Delhi,High-Value
2818,Customer_2818,45,Female,Bangalore,Regular
2819,Customer_2819,47,Male,Bangalore,High-Value
2820,Customer_2820,43,Male,Pune,Loyal
2821,Customer_2821,38,Male,Bangalore,High-Value
2822,Customer_2822,45,Male,Pune,High-Value
2823,Customer_2823,43,Female,Hyderabad,Regular
2824,Customer_2824,50,Male,Chennai,High-Value
2825,Customer_2825,38,Male,Mumbai,High-Value
2826,Customer_2826,52,Male,Chennai,High-Value
2827,Customer_2827,51,Female,Chennai,New
2828,Customer_2828,58,Male,Pune,Loyal
2829,Customer_2829,35,Female,Chennai,Loyal
2830,Customer_2830,28,Female,Bangalore,Regular
2831,Customer_2831,40,Female,Pune,New
2832,Customer_2832,39,Female,Chennai,New
2833,Customer_2833,34,Female,Pune,High-Value
2834,Customer_2834,22,Female,Hyderabad,Loyal
2835,Customer_2835,28,Female,Pune,Regular
2836,Customer_2836,47,Male,Delhi,New
2837,Customer_2837,32,Male,Bangalore,High-Value
2838,Customer_2838,44,Female,Mumbai,Regular
2839,Customer_2839,52,Male,Delhi,New
2840,Customer_2840,50,Male,Delhi,Regular
2841,Customer_2841,37,Female,Delhi,New
2842,Customer_2842,33,Male,Chennai,Regular
2843,Customer_2843,51,Female,Pune,New
2844,Customer_2844,19,Male,Pune,New
2845,Customer_2845,52,Female,Chennai,Regular
2846,Customer_2846,57,Female,Bangalore,New
2847,Customer_2847,45,Male,Chennai,New
2848,Customer_2848,56,Male,Chennai,New
2849,Customer_2849,23,Female,Chennai,Regular
2850,Customer_2850,26,Female,Bangalore,Regular
2851,Customer_2851,37,Female,Bangalore,New
2852,Customer_2852,18,Male,Hyderabad,New
2853,Customer_2853,25,Male,Hyderabad,Regular
2854,Customer_2854,40,Male,Hyderabad,High-Value
2855,Customer_2855,20,Male,Hyderabad,New
2856,Customer_2856,21,Female,Pune,High-Value
2857,Customer_2857,42,Female,Delhi,Regular
2858,Customer_2858,55,Female,Delhi,New
2859,Customer_2859,32,Female,Hyderabad,High-Value
2860,Customer_2860,38,Male,Hyderabad,Regular
2861,Customer_2861,52,Female,Mumbai,High-Value
2862,Customer_2862,31,Female,Delhi,Loyal
2863,Customer_2863,53,Male,Mumbai,Regular
2864,Customer_2864,29,Male,Mumbai,Loyal
2865,Customer_2865,34,Female,Chennai,Regular
2866,Customer_2866,56,Male,Pune,Regular
2867,Customer_2867,26,Female,Bangalore,New
2868,Customer_2868,52,Male,Delhi,Loyal
2869,Customer_2869,30,Male,Hyderabad,Loyal
2870,Customer_2870,32,Female,Hyderabad,Loyal
2871,Customer_2871,35,Male,Bangalore,Regular
2872,Customer_2872,50,Female,Delhi,Loyal
2873,Customer_2873,23,Male,Hyderabad,Loyal
2874,Customer_2874,44,Male,Hyderabad,New
2875,Customer_2875,40,Male,Chennai,High-Value
2876,Customer_2876,44,Male,Mumbai,High-Value
2877,Customer_2877,51,Male,Hyderabad,Loyal
2878,Customer_2878,55,Female,Pune,Loyal
2879,Customer_2879,31,Male,Delhi,Loyal
2880,Customer_2880,53,Female,Pune,Loyal
2881,Customer_2881,25,Male,Bangalore,High-Value
2882,Customer_2882,52,Female,Chennai,New
2883,Customer_2883,36,Male,Delhi,Regular
2884,Customer_2884,47,Female,Chennai,Loyal
2885,Customer_2885,31,Female,Mumbai,Loyal
2886,Customer_2886,37,Male,Hyderabad,High-Value
2887,Customer_2887,42,Male,Delhi,Loyal
2888,Customer_2888,57,Male,Bangalore,New
2889,Customer_2889,41,Female,Mumbai,New
2890,Customer_2890,31,Female,Mumbai,Loyal
2891,Customer_2891,43,Male,Chennai,High-Value
2892,Customer_2892,55,Male,Mumbai,Loyal
2893,Customer_2893,40,Female,Delhi,Loyal
2894,Customer_2894,39,Female,Chennai,High-Value
2895,Customer_2895,36,Male,Mumbai,New
2896,Customer_2896,20,Female,Bangalore,Regular
2897,Customer_2897,59,Male,Pune,Loyal
2898,Customer_2898,36,Male,Delhi,New
2899,Customer_2899,26,Male,Bangalore,Loyal
2900,Customer_2900,45,Female,Bangalore,Regular
2901,Customer_2901,37,Female,Chennai,High-Value
2902,Customer_2902,24,Female,Hyderabad,New
2903,Customer_2903,31,Female,Chennai,Regular
2904,Customer_2904,26,Male,Delhi,Loyal
2905,Customer_2905,36,Female,Delhi,Regular
2906,Customer_2906,31,Male,Chennai,New
2907,Customer_2907,55,Male,Hyderabad,High-Value
2908,Customer_2908,53,Male,Chennai,Loyal
2909,Customer_2909,57,Female,Delhi,High-Value
2910,Customer_2910,34,Male,Hyderabad,High-Value
2911,Customer_2911,47,Male,Delhi,Regular
2912,Customer_2912,26,Female,Hyderabad,Regular
2913,Customer_2913,50,Male,Hyderabad,New
2914,Customer_2914,42,Female,Chennai,New
2915,Customer_2915,31,Female,Chennai,High-Value
2916,Customer_2916,28,Female,Chennai,New
2917,Customer_2917,52,Male,Hyderabad,High-Value
2918,Customer_2918,58,Female,Hyderabad,Loyal
2919,Customer_2919,31,Female,Delhi,High-Value
2920,Customer_2920,47,Female,Bangalore,New
2921,Customer_2921,58,Female,Chennai,New
2922,Customer_2922,21,Male,Pune,High-Value
2923,Customer_2923,21,Female,Delhi,Regular
2924,Customer_2924,45,Male,Delhi,High-Value
2925,Customer_2925,25,Female,Mumbai,High-Value
2926,Customer_2926,19,Male,Chennai,Regular
2927,Customer_2927,58,Female,Delhi,Loyal
2928,Customer_2928,39,Male,Mumbai,Regular
2929,Customer_2929,58,Female,Pune,New
2930,Customer_2930,33,Male,Pune,Regular
2931,Customer_2931,46,Male,Chennai,New
2932,Customer_2932,47,Male,Hyderabad,New
2933,Customer_2933,29,Female,Mumbai,High-Value
2934,Customer_2934,52,Male,Hyderabad,High-Value
2935,Customer_2935,28,Male,Pune,Loyal
2936,Customer_2936,38,Male,Pune,New
2937,Customer_2937,38,Male,Bangalore,High-Value
2938,Customer_2938,22,Female,Bangalore,New
2939,Customer_2939,37,Male,Bangalore,Loyal
2940,Customer_2940,54,Male,Bangalore,New
2941,Customer_2941,20,Male,Delhi,Loyal
2942,Customer_2942,50,Female,Bangalore,Loyal
2943,Customer_2943,26,Male,Delhi,Loyal
2944,Customer_2944,26,Male,Delhi,High-Value
2945,Customer_2945,21,Male,Chennai,Regular
2946,Customer_2946,52,Male,Delhi,Regular
2947,Customer_2947,34,Female,Delhi,High-Value
2948,Customer_2948,51,Male,Bangalore,New
2949,Customer_2949,41,Male,Delhi,High-Value
2950,Customer_2950,49,Female,Hyderabad,New
2951,Customer_2951,18,Female,Bangalore,Loyal
2952,Customer_2952,25,Female,Mumbai,High-Value
2953,Customer_2953,40,Male,Bangalore,Regular
2954,Customer_2954,57,Female,Delhi,New
2955,Customer_2955,29,Male,Hyderabad,High-Value
2956,Customer_2956,29,Female,Bangalore,High-Value
2957,Customer_2957,32,Male,Hyderabad,New
2958,Customer_2958,58,Female,Mumbai,Loyal
2959,Customer_2959,36,Male,Pune,Loyal
2960,Customer_2960,43,Female,Mumbai,Loyal
2961,Customer_2961,46,Male,Pune,Loyal
2962,Customer_2962,39,Male,Chennai,New
2963,Customer_2963,57,Male,Pune,Regular
2964,Customer_2964,38,Male,Chennai,High-Value
2965,Customer_2965,55,Male,Bangalore,High-Value
2966,Customer_2966,37,Male,Chennai,Loyal
2967,Customer_2967,46,Male,Hyderabad,New
2968,Customer_2968,21,Male,Chennai,Regular
2969,Customer_2969,24,Female,Hyderabad,Regular
2970,Customer_2970,45,Male,Pune,High-Value
2971,Customer_2971,45,Male,Pune,Loyal
2972,Customer_2972,21,Female,Pune,High-Value
2973,Customer_2973,39,Male,Chennai,High-Value
2974,Customer_2974,29,Female,Pune,Regular
2975,Customer_2975,20,Male,Chennai,New
2976,Customer_2976,39,Female,Chennai,Regular
2977,Customer_2977,19,Female,Delhi,High-Value
2978,Customer_2978,41,Male,Delhi,Loyal
2979,Customer_2979,51,Female,Chennai,Loyal
2980,Customer_2980,44,Male,Hyderabad,New
2981,Customer_2981,58,Male,Bangalore,New
2982,Customer_2982,18,Male,Mumbai,New
2983,Customer_2983,25,Male,Delhi,High-Value
2984,Customer_2984,40,Female,Chennai,High-Value
2985,Customer_2985,55,Male,Mumbai,New
2986,Customer_2986,23,Female,Delhi,Loyal
2987,Customer_2987,39,Female,Bangalore,Loyal
2988,Customer_2988,42,Male,Hyderabad,Loyal
2989,Customer_2989,35,Male,Chennai,High-Value
2990,Customer_2990,34,Male,Bangalore,Regular
2991,Customer_2991,29,Male,Delhi,Loyal
2992,Customer_2992,23,Female,Chennai,Loyal
2993,Customer_2993,43,Male,Mumbai,Loyal
2994,Customer_2994,44,Female,Pune,New
2995,Customer_2995,25,Male,Hyderabad,High-Value
2996,Customer_2996,36,Male,Delhi,New
2997,Customer_2997,59,Male,Hyderabad,New
2998,Customer_2998,18,Male,Chennai,Regular
2999,Customer_2999,46,Female,Pune,New
3000,Customer_3000,52,Female,Bangalore,Regular
3001,Customer_3001,57,Male,Hyderabad,New
3002,Customer_3002,31,Female,Mumbai,Loyal
3003,Customer_3003,52,Female,Delhi,High-Value
3004,Customer_3004,37,Male,Mumbai,New
3005,Customer_3005,30,Male,Hyderabad,Regular
3006,Customer_3006,55,Female,Pune,High-Value
3007,Customer_3007,25,Female,Bangalore,Regular
3008,Customer_3008,37,Female,Bangalore,Loyal
3009,Customer_3009,50,Female,Mumbai,New
3010,Customer_3010,43,Male,Chennai,High-Value
3011,Customer_3011,56,Male,Chennai,Loyal
3012,Customer_3012,38,Female,Pune,New
3013,Customer_3013,59,Male,Bangalore,New
3014,Customer_3014,58,Female,Mumbai,Regular
3015,Customer_3015,26,Female,Mumbai,Regular
3016,Customer_3016,41,Male,Mumbai,Loyal
3017,Customer_3017,54,Female,Hyderabad,Regular
3018,Customer_3018,58,Female,Pune,Loyal
3019,Customer_3019,34,Male,Chennai,Loyal
3020,Customer_3020,41,Male,Chennai,Loyal
3021,Customer_3021,38,Female,Hyderabad,Regular
3022,Customer_3022,56,Female,Delhi,High-Value
3023,Customer_3023,58,Male,Hyderabad,Loyal
3024,Customer_3024,56,Female,Pune,High-Value
3025,Customer_3025,30,Female,Mumbai,New
3026,Customer_3026,28,Male,Hyderabad,Regular
3027,Customer_3027,36,Male,Mumbai,Regular
3028,Customer_3028,28,Male,Pune,High-Value
3029,Customer_3029,30,Male,Pune,New
3030,Customer_3030,18,Male,Bangalore,New
3031,Customer_3031,57,Male,Mumbai,Loyal
3032,Customer_3032,36,Female,Chennai,Regular
3033,Customer_3033,29,Female,Hyderabad,New
3034,Customer_3034,25,Male,Pune,New
3035,Customer_3035,25,Male,Mumbai,Loyal
3036,Customer_3036,29,Female,Delhi,Loyal
3037,Customer_3037,50,Female,Bangalore,High-Value
3038,Customer_3038,43,Female,Delhi,Regular
3039,Customer_3039,56,Male,Pune,New
3040,Customer_3040,45,Male,Delhi,High-Value
3041,Customer_3041,22,Female,Delhi,Regular
3042,Customer_3042,25,Male,Bangalore,High-Value
3043,Customer_3043,42,Male,Bangalore,Regular
3044,Customer_3044,44,Male,Bangalore,Regular
3045,Customer_3045,40,Female,Bangalore,New
3046,Customer_3046,47,Female,Delhi,Regular
3047,Customer_3047,40,Male,Chennai,Loyal
3048,Customer_3048,37,Male,Chennai,New
3049,Customer_3049,35,Male,Bangalore,Loyal
3050,Customer_3050,35,Male,Hyderabad,High-Value
3051,Customer_3051,19,Male,Mumbai,High-Value
3052,Customer_3052,21,Female,Pune,Regular
3053,Customer_3053,47,Male,Hyderabad,Regular
3054,Customer_3054,50,Male,Pune,Loyal
3055,Customer_3055,53,Male,Hyderabad,Loyal
3056,Customer_3056,35,Female,Hyderabad,Loyal
3057,Customer_3057,54,Female,Chennai,High-Value
3058,Customer_3058,36,Male,Mumbai,Loyal
3059,Customer_3059,45,Female,Hyderabad,New
3060,Customer_3060,57,Female,Bangalore,New
3061,Customer_3061,37,Female,Pune,High-Value
3062,Customer_3062,50,Female,Chennai,Loyal
3063,Customer_3063,29,Female,Pune,Loyal
3064,Customer_3064,32,Female,Bangalore,Regular
3065,Customer_3065,58,Male,Bangalore,New
3066,Customer_3066,56,Female,Hyderabad,High-Value
3067,Customer_3067,19,Female,Bangalore,Loyal
3068,Customer_3068,46,Male,Mumbai,Regular
3069,Customer_3069,58,Male,Bangalore,High-Value
3070,Customer_3070,27,Male,Hyderabad,High-Value
3071,Customer_3071,19,Male,Pune,New
3072,Customer_3072,28,Female,Bangalore,Loyal
3073,Customer_3073,30,Female,Chennai,High-Value
3074,Customer_3074,27,Female,Chennai,Regular
3075,Customer_3075,31,Female,Chennai,Regular
3076,Customer_3076,35,Male,Pune,High-Value
3077,Customer_3077,26,Female,Delhi,Regular
3078,Customer_3078,56,Female,Chennai,High-Value
3079,Customer_3079,45,Male,Chennai,Regular
3080,Customer_3080,20,Female,Delhi,High-Value
3081,Customer_3081,37,Female,Pune,High-Value
3082,Customer_3082,23,Female,Chennai,High-Value
3083,Customer_3083,44,Female,Hyderabad,Regular
3084,Customer_3084,19,Male,Pune,High-Value
3085,Customer_3085,46,Male,Chennai,New
3086,Customer_3086,55,Male,Chennai,High-Value
3087,Customer_3087,20,Male,Delhi,Loyal
3088,Customer_3088,33,Male,Hyderabad,Loyal
3089,Customer_3089,47,Female,Pune,New
3090,Customer_3090,57,Female,Bangalore,High-Value
3091,Customer_3091,19,Male,Mumbai,Loyal
3092,Customer_3092,34,Male,Hyderabad,High-Value
3093,Customer_3093,58,Male,Bangalore,Loyal
3094,Customer_3094,29,Female,Hyderabad,Regular
3095,Customer_3095,52,Male,Bangalore,Regular
3096,Customer_3096,18,Female,Bangalore,New
3097,Customer_3097,32,Female,Hyderabad,New
3098,Customer_3098,43,Female,Delhi,High-Value
3099,Customer_3099,54,Female,Hyderabad,New
3100,Customer_3100,38,Male,Hyderabad,High-Value
3101,Customer_3101,48,Female,Bangalore,Regular
3102,Customer_3102,42,Female,Mumbai,Regular
3103,Customer_3103,40,Male,Bangalore,Loyal
3104,Customer_3104,41,Female,Chennai,High-Value
3105,Customer_3105,55,Female,Hyderabad,Regular
3106,Customer_3106,45,Female,Pune,Regular
3107,Customer_3107,38,Male,Hyderabad,High-Value
3108,Customer_3108,35,Female,Delhi,Loyal
3109,Customer_3109,53,Female,Pune,Loyal
3110,Customer_3110,52,Male,Bangalore,Loyal
3111,Customer_3111,26,Male,Delhi,Loyal
3112,Customer_3112,55,Female,Hyderabad,Regular
3113,Customer_3113,47,Female,Bangalore,High-Value
3114,Customer_3114,51,Male,Bangalore,High-Value
3115,Customer_3115,49,Female,Chennai,Regular
3116,Customer_3116,20,Male,Chennai,Regular
3117,Customer_3117,20,Female,Mumbai,Regular
3118,Customer_3118,45,Male,Chennai,New
3119,Customer_3119,32,Female,Pune,High-Value
3120,Customer_3120,58,Male,Bangalore,High-Value
3121,Customer_3121,40,Male,Chennai,High-Value
3122,Customer_3122,57,Male,Mumbai,Loyal
3123,Customer_3123,28,Male,Hyderabad,Regular
3124,Customer_3124,49,Male,Pune,Regular
3125,Customer_3125,53,Female,Chennai,Regular
3126,Customer_3126,50,Female,Bangalore,New
3127,Customer_3127,41,Male,Hyderabad,High-Value
3128,Customer_3128,56,Female,Bangalore,Regular
3129,Customer_3129,51,Female,Hyderabad,New
3130,Customer_3130,45,Female,Pune,Regular
3131,Customer_3131,54,Female,Bangalore,Loyal
3132,Customer_3132,24,Female,Chennai,High-Value
3133,Customer_3133,21,Female,Chennai,New
3134,Customer_3134,54,Male,Mumbai,Regular
3135,Customer_3135,18,Female,Hyderabad,High-Value
3136,Customer_3136,18,Female,Mumbai,New
3137,Customer_3137,37,Female,Delhi,High-Value
3138,Customer_3138,36,Male,Chennai,High-Value
3139,Customer_3139,46,Female,Hyderabad,Loyal
3140,Customer_3140,27,Female,Pune,High-Value
3141,Customer_3141,35,Female,Mumbai,New
3142,Customer_3142,45,Male,Pune,High-Value
3143,Customer_3143,52,Female,Pune,New
3144,Customer_3144,48,Male,Pune,High-Value
3145,Customer_3145,44,Female,Mumbai,Regular
